CODE COMPARATIVE TABLE - LEGISLATION
This is a chronological listing of the ordinances of the city used in this Code. Repealed or superseded laws at the time of the codification and any omitted materials are not reflected in the table.
EXPAND
Legislation Date Section Section
this Code
I(27-642) 27-1195
I(27-643) 27-1196
I(27-644) 27-1197
I(27-645) 27-1198
I(27-647) 27-1199
I(27-648) 27-1200
I(27-649.1) 27-1219
I(27-649.2) 27-1220
I(27-649.3) 27-1221
I(27-649.4) 27-1222
I(27-649.5) 27-1223
I(27-649.6) 27-1224
I(27-649.7) 27-1225
I(27-649.8) 27-1226
I(27-649.9) 27-1227
I(27-649.10) 27-1228
I(27-649.11) 27-1229
I(27-649.12) 27-1230
I(27-649.13) 27-1231
I(27-649.14) 27-1232
I(27-650.1) 27-1253
I(27-650.2) 27-1254
I(27-650.3) 27-1255
I(27-650.4) 27-1256
I(27-650.5) 27-1257
I(27-650.6) 27-1258
I(27-650.7) 27-1259
I(27-650.8) 27-1260
I(27-650.9) 27-1261
I(27-650.10) 27-1262
I(27-650.11) 27-1263
I(27-650.12) 27-1264
I(27-650.13) 27-1265
I(27-650.14) 27-1266
I(27-651.1) 27-1291
I(27-651.2) 27-1292
I(27-651.3) 27-1293
I(27-651.4) 27-1294
I(27-651.5) 27-1295
I(27-651.6) 27-1296
I(27-651.7) 27-1297
I(27-651.8) 27-1298
I(27-651.9) 27-1299
I(27-651.10) 27-1300
I(27-651.11) 27-1301
I(27-651.12) 27-1302
I(27-651.13) 27-1303
I(27-651.14) 27-1304
I(27-656) 27-1322
I(27-661) 27-1343
I(27-662) 27-1344
I(27-663) 27-1345
I(27-664) 27-1346
I(27-665) 27-1347
I(27-666) 27-1348
I(27-667) 27-1349
I(27-668) 27-1350
I(27-669) 27-1351
I(27-670) 27-1352
I(27-728.15.1) 27-1373
I(27-728.15.2) 27-1374
I(27-728.15.3) 27-1375
I(27-728.15.4) 27-1376
I(27-728.15.5) 27-1377
I(27-728.15.6) 27-1378
I(27-728.15.7) 27-1379
I(27-728.15.8) 27-1380
I(27-728.15.10) 27-1381
I(27-728.15.11) 27-1382
I(27-728.15.12) 27-1383
I(27-728.15.13) 27-1384
I(ch. 27, art. IV, intro.) 27-1407
I(27-731) 27-1408
I(27-732) 27-1409
I(27-733) 27-1410
I(27-734) 27-1411
I(27-735) 27-1412
I(27-736) 27-1413
I(27-737) 27-1414
I(27-738) 27-1415
I(27-739) 27-1416
I(27-740) 27-1417
I(27-741) 27-1418
I(27-742) 27-1419
I(27-743) 27-1420
I(27-744) 27-1421
I(27-745) 27-1422
I(27-746) 27-1423
I(27-747) 27-1424
I(27-748) 27-1425
I(27-750) 27-1426
I(27-751) 27-1427
I(27-752) 27-1428
I(27-753) 27-1429
I(27-754) 27-1430
I(27-755) 27-1431
I(27-756) 27-1432
I(27-757) 27-1433
I(27-758) 27-1434
I(27-759) 27-1435
I(27-760) 27-1436
I(27-761) 27-1437
I(27-763) 27-1438
I(27-764) 27-1439
I(27-765) 27-1440
I(27-766) 27-1441
I(27-767) 27-1442
I(27-768) 27-1443
I(27-769) 27-1444
I(27-770) 27-1445
I(27-771) 27-1446
I(27-772) 27-1447
I(27-773) 27-1448
I(27-774) 27-1449
I(27-775) 27-1450
I(27-776) 27-1451
I(27-777) 27-1452
I(27-778) 27-1453
I(27-779) 27-1454
I(27-780) 27-1455
I(27-781) 27-1456
I(27-782) 27-1457
I(27-783) 27-1458
I(27-784) 27-1459
I(27-785) 27-1460
I(27-786) 27-1461
I(27-787) 27-1462
I(27-788) 27-1463
I(27-789) 27-1464
I(27-790) 27-1465
I(27-791) 27-1466
I(27-792) 27-1467
I(27-793) 27-1468
I(27-793.1) 27-1469
I(27-793.2) 27-1470
I(27-793.3) 27-1471
I(27-793.4) 27-1472
I(27-793.5) 27-1473
I(27-793.6) 27-1474
I(27-793.7) 27-1475
I(27-793.8) 27-1476
I(27-793.9) 27-1477
I(27-793.10) 27-1478
I(27-794) 27-1479
I(27-795) 27-1480
I(27-796) 27-1481
I(27-821) 27-1539
I(27-822) 27-1540
I(27-823) 27-1541
I(27-824) 27-1542
I(27-825) 27-1543
I(27-826) 27-1544
I(27-827) 27-1545
I(27-828) 27-1546
I(27-830) 27-1547
I(27-831) 27-1548
I(27-832) 27-1549
I(27-833) 27-1550
I(27-834) 27-1551
I(27-838) 27-1552
I(27-840) 27-1553
I(27-841) 27-1554
I(27-842) 27-1555
I(27-843) 27-1556
I(27-844) 27-1557
I(27-845) 27-1558
I(27-861) 27-1590
I(27-862) 27-1591
I(27-863) 27-1592
I(27-864) 27-1593
I(27-865) 27-1594
I(27-866) 27-1595
I(27-869) 27-1596
I(27-870) 27-1597
I(27-871) 27-1598
I(27-872) 27-1599
I(27-873) 27-1600
I(27-874) 27-1601
I(27-875) 27-1602
I(27-876) 27-1603
I(27-877) 27-1604
I(27-878) 27-1605
I(27-891) 27-1624
I(27-892) 27-1625
I(27-893) 27-1626
I(27-901) 27-1651
I(27-902) 27-1652
I(27-903) 27-1653
I(27-904) 27-1654
I(27-906) 27-1655
I(27-907) 27-1656
I(27-908) 27-1657
I(27-909) 27-1658
I(27-910) 27-1659
I(27-911) 27-1660
I(27-912) 27-1661
I(27-913) 27-1662
I(27-914) 27-1663
I(27-915) 27-1664
I(27-916) 27-1665
I(27-917) 27-1666
I(27-918) 27-1667
I(27-919) 27-1668
I(27-920) 27-1669
I(27-921) 27-1670
I(27-922) 27-1671
I(27-936) 27-1696
I(27-937) 27-1697
I(27-938) 27-1698
I(27-939) 27-1699
I(27-940) 27-1700
I(27-941) 27-1701
I(27-942) 27-1702
I(27-943) 27-1703
I(27-944) 27-1704
I(27-945) 27-1705
I(27-956) 27-1760
I(27-957) 27-1761
I(27-958) 27-1762
I(27-959) 27-1763
I(27-960) 27-1764
I(27-961) 27-1765
I(27-962) 27-1766
I(27-963) 27-1767
I(27-964) 27-1768
I(27-965) 27-1769
I(27-966) 27-1770
I(27-967) 27-1771
I(27-968) 27-1772
I(27-969) 27-1773
I(27-970) 27-1774
I(27-981) 27-1797
I(27-982) 27-1798
I(27-983) 27-1799
I(27-984) 27-1800
Ord. No. 2014-09-04 9-23-2014 1(21-1) 21-1
1(21-2) 21-2
1(21-3) 21-23
1(21-4) 21-24
1(21-5) 21-25
1(21-6) 21-26
1(21-7) 21-27
1(21-8) 21-28
1(21-9) 21-60
1(21-10) 21-61
1(21-11) 21-62
1(21-12) 21-63
1(21-13) 21-65
1(21-14) 21-66
1(21-15) 21-67
1(21-16) 21-68
1(21-17) 21-69
1(21-18) 21-70
1(21-19) 21-71
1(21-20) 21-72
1(21-21) 21-73
1(21-22) 21-74
1(21-23) 21-75
1(21-24) 21-76
1(21-25) 21-77
1(21-26) 21-78
1(21-27) 21-79
1(21-28) 21-80
1(21-29) 21-81
Ord. No. 2014-10-01 10-28-2014 1 14-153
Ord. No. 2014-10-02 1(14-56) 14-187
1(14-57) 14-188
1(14-58) 14-189
1(14-59) 14-190
1(14-60) 14-191
1(14-61) 14-192
1(14-62) 14-193
1(14-63) 14-194
1(14-64) 14-195
1(14-89) 14-214
1(14-90) 14-215
1(14-91) 14-216
1(14-92) 14-217
1(14-93) 14-218
1(14-94) 14-219
1(14-95) 14-220
1(14-96) 14-221
1(14-97) 14-222
1(14-98) 14-223
1(14-121) 14-255
1(14-122) 14-256
1(14-123) 14-257
1(14-124) 14-258
1(14-125) 14-259
1(14-126) 14-260
1(14-127) 14-261
1(14-128) 14-262
1(14-129) 14-263
1(14-130) 14-264
1(14-131) 14-265
1(14-132) 14-266
1(14-146) 14-296
1(14-147) 14-297
1(14-148) 14-298
1(14-149) 14-299
1(14-150) 14-300
Ord. No. 2014-11-01 11-4-2014 1(11-1) 11-1
1(11-2) 11-2
1(11-3) 11-3
1(11-4) 11-4
1(11-5) 11-5
Ord. No. 2014-11-02 1(5-2) 6-1
1(5-3) 6-2
1(5-4) 6-3
1(5-5) 6-4
1(5-6) 6-5
1(5-7) 6-6
1(5-8) 6-7
1(5-9) 6-8
1(5-10) 6-9
1(5-11) 6-11
1(5-12) 6-12
1(5-21) 6-43
1(5-22) 6-44
1(5-23) 6-45
1(5-24) 6-46
1(5-25) 6-47
1(5-26) 6-48
1(5-36) 6-10
Ord. No. 2014-11-20 12-2-2014 1(18-101) 16-122
1(18-102) 16-123
1(18-103) 16-124
1(18-104) 16-125
1(18-105) 16-126
Ord. No. 2014-11-07 12-16-2014 1(13-21) 13-19
1(13-22) 13-20
1(13-23) 13-21
1(13-24) 13-22
1(13-25) 13-23
1(13-26) 13-24
1(13-27) 13-25
1(13-28) 13-26
1(13-29) 13-27
1(13-30) 13-28
1(13-31) 13-29
Ord. No. 2014-12-03 12-16-2014 1(12-2) 12-1
1(12-3) 12-2
1(12-4) 12-25
1(12-6) 12-26
1(12-8) 12-27
1(12-20) 12-58
1(12-21) 12-59
1(12-22) 12-60
1(12-23) 12-61
1(12-24) 12-62
1(12-25) 12-63
1(12-27) 12-3
1(12-40) 12-85
1(12-44) 12-86
1(12-51) 12-176
1(12-52) 12-177
1(12-54) 12-179
1(12-55) 12-180
1(12-60) 12-116
1(12-61) 12-146
Ord. No. 2014-12-04 12-16-2014 1(14-1) 14-1
Ord. No. 2014-12-05 12-16-2014 1(14-28) 14-21
1(14-29) 14-22
1(14-31) 14-23
1(14-32) 14-24
1(14-33) 14-25
1(14-34) 14-26
1(14-35) 14-27
1(14-37) 14-28
1(14-38) 14-29
2(14-40) 14-78
— 14-79
— 14-80
— 14-81
— 14-82
2(14-42) 14-116
2(14-43) 14-108
— 14-109
— 14-110
— 14-111
— 14-112
— 14-113
— 14-114
— 14-115
— 14-117
Ord. No. 2014-12-06 12-16-2014 1(14-166) 14-319
1(14-181) 14-342
1(14-185) 14-343
1(14-186) 14-344
1(14-187) 14-345
1(14-188) 14-346
1(14-189) 14-347
1(14-189.1) 14-348
1(14-189.2) 14-349
1(14-189.3) 14-350
1(14-189.4) 14-351
1(14-189.5) 14-352
1(14-190) 14-353
1(14-191) 14-354
1(14-192) 14-355
1(14-193) 14-356
1(14-194) 14-357
1(14-195) 14-358
1(14-196) 14-359
1(14-197) 14-360
1(14-198) 14-361
1(14-199) 14-362
1(14-200) 14-363
1(14-201) 14-364
1(14-202.1) 14-366
1(14-202.2) 14-367
1(14-202.3) 14-368
1(14-202.4) 14-369
1(14-202.5) 14-370
1(14-202) 14-365
1(14-216) 14-399
1(14-217) 14-400
1(14-219) 14-401
1(14-220) 14-402
1(14-236) 14-433
1(14-237) 14-434
1(14-238) 14-435
1(14-256) 14-454
1(14-257) 14-455
1(14-258) 14-456
1(14-259) 14-457
1(14-260) 14-458
1(14-275) 14-485
1(14-276) 14-486
1(14-277) 14-487
1(14-286) 14-513
1(14-296) 14-566
1(14-297) 14-567
1(14-313) 14-598
1(14-314) 14-599
1(14-315) 14-600
1(14-319) 14-601
1(14-323) 14-602
1(14-324) 14-603
1(14-325) 14-604
1(14-326) 14-605
1(14-327) 14-606
1(14-328) 14-607
1(14-329) 14-608
1(14-330) 14-609
1(14-331) 14-610
1(14-332) 14-611
1(14-333) 14-612
1(14-351) 14-643
1(14-352) 14-644
1(14-353) 14-645
1(14-354) 14-646
1(14-355) 14-647
1(14-359) 14-648
1(14-377) 14-671
1(14-378) 14-672
1(14-379) 14-673
1(14-380) 14-674
1(14-381) 14-675
1(14-382) 14-676
1(14-383) 14-677
1(14-384) 14-678
1(14-385) 14-679
1(14-386) 14-680
1(14-400) 14-704
1(14-401) 14-705
1(14-402) 14-706
Ord. No. 2014-12-07 12-16-2014 1(24-502) 25-596
1(24-503) 25-597
1(24-511) 25-628
1(24-512) 25-629
1(24-522) 25-647
1(24-523) 25-648
1(24-524) 25-649
1(24-525) 25-650
1(24-526) 25-651
1(24-527) 25-652
1(24-528) 25-653
1(24-541) 25-680
1(24-551) 25-704
1(24-552) 25-705
1(24-553) 25-706
1(24-554) 25-707
1(24-561) 25-728
1(24-562) 25-729
1(24-563) 25-730
1(24-564) 25-731
1(24-565) 25-732
1(24-566) 25-733
1(24-571) 25-598
Ord. No. 2014-12-08 12-16-2014 1(19-26) 19-19
1(19-27) 19-20
1(19-28) 19-21
1(19-29) 19-22
1(19-30) 19-23
1(19-32) 19-24
1(19-33) 19-25
1(19-34) 19-26
1(19-35) 19-27
1(19-36) 19-28
1(19-37) 19-29
1(19-38) 19-30
1(19-39) 19-31
1(19-40) 19-32
1(19-41) 19-33
1(19-42) 19-34
1(19-43) 19-35
Ord. No. 2014-11-19 1-13-2015 1(17-301) 17-486
1(17-302) 17-487
1(17-303) 17-488
1(17-304) 17-489
1(17-305) 17-490
1(17-306) 17-491
1(17-307) 17-492
Ord. No. 2015-01-02 1-13-2015 1(15-500) 15-535
1(15-501) 15-536
1(15-502) 15-537
1(15-503) 15-538
Ord. No. 2015-01-03 1-13-2015 1(23-8) 23-6
2(23-89) 23-137
Ord. No. 2015-01-04 1-13-2015 1(14-376) 14-670
Ord. No. 2015-02-01 2-1-2015 1 14-47
— 14-48
— 14-49
— 14-50
— 14-51
— 14-52
Ord. No. 2015-03-01 3-16-2015 1 2-55
Ord. No. 2015-03-3 3-24-2015 — 4-63
Ord. No. 2015-04-02 4-21-2015 1 27-1553
2 27-1597
Ord. No. 2015-05-01(B) 5-26-2015 1(23-9) 23-7
Ord. No. 2015-05-01-A 5-26-2015 1(14-451) 14-535
1(14-452) 14-536
Ord. No. 2015-06-02 6-9-2015 1(21-1) 21-1
1(21-3) 21-23
1(21-4) 21-24
1(21-5) 21-25
1(21-6) 21-26
1(21-7) 21-27
1(21-8) 21-28
1(21-9) 21-60
1(21-10) 21-61
1(21-11) 21-62
1(21-12) 21-2
— 21-63
1(21-13) 21-64
1(21-14) 21-65
1(21-15) 21-66
1(21-16) 21-67
1(21-17) 21-68
1(21-18) 21-69
1(21-19) 21-70
1(21-20) 21-71
1(21-21) 21-72
1(21-22) 21-73
1(21-23) 21-74
1(21-24) 21-75
1(21-25) 21-76
1(21-26) 21-77
1(21-27) 21-78
1(21-28) 21-79
1(21-29) 21-80
1(21-30) 21-81
1(21-31) 21-82
1(21-32) 21-83
1(21-33) 21-84
Ord. No. 2015-06-03 6-9-2015 I(15-375) 15-458
I(15-376) 15-459
I(15-377) 15-460
I(15-378) 15-461
I(15-382) 15-462
I(15-383) 15-463
I(15-385) 15-464
I(15-386) 15-465
I(15-387) 15-466
I(15-388) 15-467
I(15-392) 15-468
I(15-393) 15-469
I(15-395) 15-470
I(15-396) 15-471
Ord. No. 2015-06-08A 6-16-2015 I(27-556) 27-1054
I(27-557) 27-1055
I(27-558) 27-1056
I(27-559) 27-1057
I(27-560) 27-1058
I(27-561) 27-1059
I(27-562) 27-1060
I(27-563) 27-1061
I(27-564) 27-1062
I(27-565) 27-1063
I(27-566) 27-1064
Ord. No. 2015-06-08B 6-16-2015 I(27-50) 27-53
Ord. No. 2015-06-09 6-16-2015 I(27-486) 27-922
I(27-487) 27-923
I(27-488) 27-924
I(27-489) 27-925
I(27-489.1) 27-926
I(27-490) 27-927
I(27-491) 27-928
I(27-492) 27-929
I(27-493) 27-930
I(27-494) 27-931
I(27-495) 27-932
I(27-496) 27-933
I(27-497) 27-934
Ord. No. 2015-06-10 6-16-2015 I 27-17
Ord. No. 2015-06-11 6-16-2015 1 12-25
2 12-61
2(12-53) 12-178
3(12-51) 12-176
3(12-52) 12-177
3(12-54) 12-179
3(12-55) 12-180
Ord. No. 2015-08-01 8-25-2015 — 14-47
— 14-48
— 14-49
— 14-50
— 14-51
— 14-52
Ord. No. 2015-11-01 11-10-2015 15-401 15-497
15-404 15-500
Ord. No. 2015-12-01 12-15-2015 1(2-177) 2-177
1(2-178) 2-178
1(2-179) 2-179
Ord. No. 2016-01-01  1-12-2016 — Adopting Ord.
Ord. No. RZ-2016-01-01  1-12-2016 I(Att.) 27-16
II 27-17
27-1226
27-1260
27-1298
27-1375
27-1381(a)
27-1383, 27-1384
      Rpld 27-1453
27-1462(a)
Ord. No. 2016-01-02  1-12-2016       Rpld ch. 16, art. VII, §§ 16-151—16-159
      Added ch. 16, art. VII, §§ 16-151—16-157
Ord. No. 2016-03-02  3-22-2016 1       Added 14-79(b)(6)
Ord. No. 2016-04-01  4-26-2016 1       Added 18-10(b)
2       Rnbd 18-10(b), (c)
      as 18-10(c), (d)
Ord. No. 2016-05-01  5-24-2016 1       Added 17-321
Ord. No. 2016-06-01  6-21-2016 1 16-152(b)
Ord. No. 2016-08-02  8-23-2016 1 2-375
2 2-376, (1), (4)a., (4)b., (6), (7), (11), (12)
3       Added 2-377(f)
4 2-379(tit.), (d)
      Added 2-379(e)
      Rnbd 2-379(e)
      as 2-379(f)
[5] 2-380
Ord. No. 2016-10-01 10-11-2016 5       Rpld ch. 6, art. I, §§ 6-1—6-12
art. II, §§ 6-43—6-48
6(Exh. A)       Added ch. 5, §§ 5-1—5-31
Ord. No. 2017-01-01  1-24-2017 I 27-1383
Ord. No. 2017-05-01  5-23-2017 I 27-1549
Ord. No. 2017-05-02  5-23-2017 I 27-1600
Ord. No. 2017-06-01  6-29-2017 I 27-1462
Ord. No. 2017-06-02  6-29-2017 1       Rpld 24-140—24-154
      Added 24-140—24-151
Ord. No. 2017-06-03  6-29-2017 1       Added 5-32
Ord. No. 2017-07-01  7-25-2017       Added 4-67(f)—(h)(1)
Ord. No. 2017-07-02  7-25-2017 I 12-63
Ord. No. 2017-07-03  7-25-2017 I 21-2
21-23—21-26
21-28(b)
21-60(11)
21-62
21-65
      Rpld 21-68
21-69—21-72
      Rpld 21-73
21-74
21-76
21-78, 21-79
21-81, 21-82
Ord. No. 2017-07-04  7-25-2017 I 14-677
Ord. No. 2017-08-01  8- 8-2017 I 21-2
21-60
21-78
21-83
Ord. No. 2017-08-02  8-22-2017 I 27-1760
      Rpld 27-1761—27-1767
27-1772
      Rpld 27-1774
Ord. No. 2017-08-03  8-22-2017 I 27-1410
Ord. No. 2017-08-04  8-22-2017 I 27-1408
Ord. No. 2017-08-05  8-22-2017 I 27-1443
Ord. No. 2017-08-06  8-22-2017 I 7-1, 7-2
7-23—7-27
7-58, 7-59
7-61—7-64
7-87
7-118—7-122
7-143
7-170, 7-171
7-196, 7-197
Ord. No. 2017-08-07  8-22-2017 I 14-1
14-23
14-29
14-48, 14-49
14-51
14-455
14-733
Ord. No. 2017-09-03  9-26-2017 I 27-1444
Ord. No. 2017-09-04  9-26-2017 I 27-1462
Ord. No. 2017-10-02 10-10-2017 1       Rpld Ch. 4, 4-1, 4-21—4-24, 4-52—4-69, 4-97—4-107, 4-128—4-138, 4-160—4-164, 4-182—4-187, 4-213—4-217, 4-243—4-247, 4-273—4-279, 4-301—4-304, 4-327, 4-328
1(Att. A)       Added Ch. 4, 4-100—4-103, 4-200—4-225, 4-300—4-317, 4-400—4-403, 4-500—4-503, 4-600—4-604, 4-700, 4-701, 4-800, 4-900, 4-901, 4-1000
Ord. No. 2017-11-03 11-28-2017 1       Added Ch. 11, Art. II, 11-6, 11-7, 11-36—11-42
2       Rpld Ch. 18, Art. V, 18-135—18-139
Ord. No. 2017-11-04 11-28-2017 1 27-1462
Ord. No. RZ-2017-12-04 11-12-2017 1 27-922—27-934
Ord. No. 2017-12-05 12-12-2017 1       Added Ch. 16, Art. IX, 16-200—16-210
2       Added Ch. 16, Art. X, 16-300—16-307
Ord. No. RZ-2017-12-05 12-12-2017 1 27-1160—27-1170
Ord. No. 2017-12-06 12-12-2017 1       Added 16-3—16-5
2       Rpld 16-123, 16-124, 16-126
Ord. No. 2018-01-02  1-23-2018 1(Exh. A)       Rpld Ch. 27, Art. III, Div. 3, 27-1373—27-1384
1(Exh. A)       Added Ch. 27, Art. III, Div. 3, 27-1373—27-1376, 27-1380, 27-1381
Ord. No. 2018-01-03  1-23-2018 1(Exh. A)       Added Ch. 27, Art. II, Div. 37, 27-1305—27-1326
      Rnbd 27-1322
      as 27-1333
Ord. No. 2018-02-01  2-27-2018 3 Ch. 27(note)
Ord. No. 2018-03-04  3-27-2017 I 14-670
Ord. No. 2018-03-05  3-27-2018 I 21-1, 21-2
21-23—21-28
21-60—21-84
Ord. No. 2018-03-06  3-27-2018 I 14-29(b)(5)d
Ord. No. 2018-03-07  3-27-2018 I 14-792, 14-793
Ord. No. 2018-04-03  4-24-2018 I 14-353, 14-354
14-677
Ord. No. 2018-04-04  4-24-2018 I 27-1462
Ord. No. 2018-05-04  5-22-2018 I 14-1
Ord. No. 2018-06-01  6-12-2018 I 14-677
Ord. No. 2018-06-02  6-12-2018       Added 24-1
24-145
Ord. No. 2018-07-01  7-24-2018 2 4-302(a)(3)
Ord. No. 2018-08-07  8-28-2018 1(attch.) 4-103
4-200—4-203
4-205
4-211, 4-212
4-219
4-224
4-302
4-306
4-311
4-501
4-900
Ord. No. 2018-10-01 10- 9-2018       Added 15-580—15-592
Ord. No. 2018-10-04 10-23-2018 1 4-302
Ord. No. 2018-10-06 10-23-2018       Added 15-560—15-575
Ord. No. 2018-11-02 11-13-2018 1 4-302(a)(3)
Ord. No. RZ-2018-11-06 11-27-2018 I(Exh. A)       Rpld 27-1—27-21
27-48—27-53
27-102—27-112
27-138—27-148
27-180—27-190
27-219—27-229
27-252—27-262
27-288—27-298
27-330—27-340
27-369—27-379
27-402—27-414
27-442—27-452
27-473—27-485
27-509—27-511
27-531—27-533
27-560—27-570
27-589—27-603
27-625—27-639
27-667—27-681
27-706—27-720
27-739—27-753
27-775—27-783
27-805—27-823
27-855—27-870
27-889—27-902
27-922—27-934
27-957—27-968
27-995—27-1005
27-1024—27-1035
27-1054—27-1064
27-1082—27-1092
27-1123—27-1133
27-1160—27-1170
27-1189—27-1200
27-1219—27-1232
27-1253—27-1266
27-1291—27-1326
27-1333
27-1343—27-1352
27-1373—27-1381
27-1407—27-1481
27-1539—27-1558
27-1590—27-1605
27-1624—27-1626
27-1651—27-1671
27-1696—27-1705
27-1760—27-1773
27-1797—27-1800
      Added 27-1—27-12
27-23—27-26
27-37—27-41
27-52—27-56
27-67, 27-68
27-79
27-90
27-101
27-112
27-133, 27-134
27-145
27-156—27-159
27-190—27-194
27-205
27-216
27-227
27-238
27-249
27-260, 27-261
27-272
27-283
27-294
27-325—27-327
27-368—27-370
27-381—27-390
27-401—27-407
27-418—27-423
27-434—27-441
27-452, 27-453
27-464—27-484
27-495—27-500
27-511, 27-512
27-523, 27-524
27-535, 27-536
27-561, 27-562
27-573—27-577
27-588, 27-589
27-600—27-610
27-621—27-636
27-647—27-650
27-661
27-672—27-674
27-685
27-696—27-706
27-717—27-721
27-732, 27-733
27-744
27-756—27-762
27-773—27-778
27-789—27-791
27-802—27-806
27-817—27-820
27-831—27-842
27-853—27-859
27-900, 27-901
27-912, 27-913
27-924—27-931
27-942, 27-943
27-954—27-959
27-980—27-983
27-994—27-1007
27-1018—27-1029
27-1040—27-1052
27-1063—27-1066
27-1077—27-1080
27-1091—27-1102
27-1123—27-1131
27-1142—27-1149
27-1160—27-1168
27-1179—27-1184
27-1195—27-1197
27-1208, 27-1209
27-1220—27-1228
27-1239—27-1244
27-1255—27-1257
27-1268—27-1272
27-1283—27-1288
27-1299, 27-1300
27-1311—27-1318
27-1329—27-1338
27-1349—27-1374
Ord. No. 2018-12-02 12-11-2018 1       Added 23-163—23-175
Ord. No. 2019-01-06  1-22-2019 2       Added 4-302.1
Ord. No. 2019-02-01  2-12-2019 I 14-153
14-194
14-673
14-730
14-733
14-814—14-816
Ord. No. 2019-02-02  2-12-2019 I 21-79
Ord. No. 2019-02-03  2-12-2019 I 16-152
16-154
16-193
Ord. No. 2019-02-04  2-12-2019 I 17-6
Ord. No. 2019-02-08  2-26-2019 1(Attch.) 1-11
4-209(g)
4-212(i)(1)
5-28
7-64(c)
7-171(b)
9-7(a)
9-36
9-38
      Rpld 9-40
12-86(b)
13-28(d)
14-29(b)(7)d
14-158(2)d
14-195(b)
14-875(b)
15-187
15-358(a)
15-510(a)
16-101(b)
16-157(a)
16-210
      Rpld 17-431
18-1
18-8(h)
18-16
21-28(c)
22-115
24-151(f)
24-215
25-24(e), (f)
25-71
25-180(d)
25-259(e)
25-469
25-521
25-731(a)
Ord. No. 2019-03-01  3-12-2019 I 14-733
Ord. No. 2019-03-02  3-26-2019 I 5-1
5-12
5-29
5-32
Ord. No. 2019-03-03  3-26-2019       Added 17-500—17-511
Ord. No. 2019-04-01  4- 9-2019 1       Added 16-36
Ord. No. 2019-04-02  4-23-2019 II 27-576
27-629(3)
Ord. No. 2019-05-03  5-28-2019 I(Attch.) 27-67, 27-68
27-79
27-90
27-101
27-112
27-145
27-157(d)
27-158(c)(2)
27-159
27-205
27-294
27-385(e)(1)
27-388(a)
27-406(f)(1)
27-472
27-481(b)(4)
27-576
27-706(c)
27-819(d)
27-900
      Added 27-953
27-955
27-957(e)
27-958
27-1023(1)
27-1027
27-1098
27-1128, 27-1129
27-1331
27-1338
Ord. No. 2019-05-04  5-28-2019 I(Attch.) 27-479(f)(3)
27-957(a)(1), (b)(2)
27-997
27-1007
27-1091
27-1096—27-1099
27-1128
27-1161—27-1167
27-1196
27-1318(5)
Ord. No. 2019-05-05  5-28-2019 I(Attch.) 2-88
Ord. No. 2019-05-06  5-28-2019 I(Attch.) 7-1
7-87
Ord. No. 2019-05-07  5-28-2019 I(Attch.) 14-1
14-26(d), (e)
14-29(b)(9)
14-51(c)(8)d., e., (m)
14-79(c)(9), (o)
14-153(b)(1), (b)(2), (c)(4)
14-158(1)f.
14-159
14-194(a), (d), (e)
14-216(14), (15)
14-535
14-536(g)
14-847(2), (3), (7), (9), (10)
Ord. No. 2019-05-08  5-28-2019 I(Attch.) 21-26
21-79
Ord. No. 2019-05-09  5-28-2019 I(Attch.) 25-652
Ord. No. 2019-07-01  7-23-2019 I(Attch.) 27-388
Ord. No. 2019-07-02  7-23-2019 I(Attch.) 27-698
27-776
27-1363
Ord. No. 2019-07-03  7-23-2019 I(Attch.) 27-629
Ord. No. 2019-07-04  7-23-2019 I(Attch.) 14-187(a)(3)
14-219(a)
14-262
Ord. No. 2019-07-05  7-23-2019 I(Attch.) 14-677(a), (f), (n)
Ord. No. 2019-08-01  7-23-2019 2       Rpld 23-163—23-175
      Added 23-163—23-178
Ord. No. 2019-08-05  8-27-2019 I(Attch.) 17-506(c)
Ord. No. 2019-09-03  9-24-2019 I(Attch.) 15-584(g)
Ord. No. 2019-10-03 10-22-2019 I(Attch.) 14-677
Ord. No. 2019-11-01 11-12-2019 I(Attch.) 7-23(a)
7-24(a)(2)
7-25(a)(1)
7-27
Ord. No. 2019-11-03 11-26-2019 I(Attch.) 27-157(d)
27-158(c)(2)
27-696(f)
27-733(e)
27-981
      Added 27-984
27-1257
Ord. No. 2019-11-04 11-26-2019 I(Attch.) 7-118(i)
Ord. No. 2019-11-05 11-26-2019 I(Attch.) 14-29(b)(5)
Ord. No. 2019-12-01 12-10-2019 I(Attch.) 27-283
27-294
27-561
Ord. No. 2019-12-03 12-10-2019 1 2-376(3)
Ord. No. 2020-01-02  1-14-2020 Pt. 1       Added 15-593—15-602
Ord. No. 2020-03-07  3-24-2020 I(TA20-01) 27-1029
Ord. No. 2020-04-04  4-14-2020 1 4-307
      Added 4-900(a)(8)
Ord. No. RZ- 2020-04-02  4-28-2020 (TA20-02) 27-1025
27-1047
Ord. No. 2020-09-02  9- 8-2020 I(Attch.) 14-1
      Rpld 14-78—14-82,
14-108—14-117
      Added 14-78—14-94
Ord. No. 2020-09-08  9-22-2020 I(Attch.) 21-2
      Added 21-62(21)
21-64(a)
      Added 21-65(f), (g)
21-69(d),
21-70,
21-72,
21-74(b)(1)
Ord. No. 2020-09-11  9-11-2020 I(Attch.) 27-472
Ord. No. 2020-10-01 10-13-2020 I(Attch.) 14-730(1),
14-733
